Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200808,S92000003,Total,d,75 to 84,"",0,2590,764.557589783858,0,852,251.506975481022,33348,9844.19556143324
20200808,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,24025,18904.3725951514
20200808,S92000003,Total,d,Total,d,27,19041,348.525616385701,0,2492,45.6134570680724,369448,6762.3597459411
20200809,S92000003,Female,"",15 to 19,"",4,163,118.299391810489,0,0,0,6348,4607.14441234959
20200809,S92000003,Female,"",20 to 24,"",1,613,357.663807690064,0,0,0,15860,9253.7487601377
20200809,S92000003,Female,"",25 to 44,"",3,2970,412.226327521451,0,6,0.832780459639295,65933,9151.28567423294
20200809,S92000003,Female,"",45 to 64,"",3,3830,494.841631297764,0,72,9.30250586251672,69597,8992.03472935522
20200809,S92000003,Female,"",65 to 74,"",0,739,245.106981403047,0,141,46.7660140430712,17460,5791.02556873775
20200809,S92000003,Female,"",75 to 84,"",1,1356,709.858447106123,0,357,186.887511516877,18113,9482.05461093894
20200809,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,15998,19463.7078132224
20200809,S92000003,Female,"",Total,d,13,11675,416.920062407666,0,1188,42.4240714467073,219123,7824.99142055289
20200809,S92000003,Male,"",15 to 19,"",7,101,70.0552118303138,0,0,0,4524,3137.91859723109
20200809,S92000003,Male,"",20 to 24,"",4,260,147.67189576636,0,0,0,9822,5578.5898469892
20200809,S92000003,Male,"",25 to 44,"",1,1428,203.073405063183,0,11,1.56429093536065,42762,6081.10990708112
20200809,S92000003,Male,"",45 to 64,"",1,2317,318.979485915755,0,127,17.4839856328446,42599,5864.56932262634
20200809,S92000003,Male,"",65 to 74,"",0,923,333.454961903764,0,255,92.1246102767712,17274,6240.62948204293
20200809,S92000003,Male,"",75 to 84,"",0,1235,835.961931579731,0,495,335.061664884184,15409,10430.2327155563
20200809,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8077,17991.669079812
20200809,S92000003,Male,"",Total,d,13,7260,272.624552056457,0,1304,48.9672749148236,150943,5668.14982934679
20200809,S92000003,Total,d,15 to 19,"",11,266,94.3402918165117,0,0,0,10900,3865.82398796984
20200809,S92000003,Total,d,20 to 24,"",5,880,253.269478725364,0,0,0,25795,7423.96159513723
20200809,S92000003,Total,d,25 to 44,"",4,4456,312.993442309745,0,17,1.19409526913503,109370,7682.24703442928
20200809,S92000003,Total,d,45 to 64,"",4,6207,413.699608894908,0,199,13.263448069935,112897,7524.64068719324
20200809,S92000003,Total,d,65 to 74,"",0,1667,288.258689261629,0,396,68.4765692547121,34777,6013.66072972506
20200809,S92000003,Total,d,75 to 84,"",1,2591,764.852785764469,0,852,251.506975481022,33543,9901.75877765248
20200809,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,24095,18959.4529731601
20200809,S92000003,Total,d,Total,d,26,19067,349.001519228305,0,2492,45.6134570680724,371694,6803.47042995991
20200810,S92000003,Female,"",15 to 19,"",2,165,119.750918090372,0,0,0,6489,4709.47701508136
20200810,S92000003,Female,"",20 to 24,"",4,617,359.997666141549,0,0,0,16122,9406.61648870996
20200810,S92000003,Female,"",25 to 44,"",7,2977,413.197904724364,0,6,0.832780459639295,66869,9281.19942593667
20200810,S92000003,Female,"",45 to 64,"",9,3839,496.004444530579,0,72,9.30250586251672,70307,9083.76777327726
20200810,S92000003,Female,"",65 to 74,"",3,742,246.102002978431,0,141,46.7660140430712,17667,5859.68205743928
20200810,S92000003,Female,"",75 to 84,"",1,1357,710.381941536142,0,357,186.887511516877,18275,9566.86070860206
20200810,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16090,19575.6381244373
20200810,S92000003,Female,"",Total,d,28,11703,417.919956347487,0,1188,42.4240714467073,221889,7923.7666576081
20200810,S92000003,Male,"",15 to 19,"",6,107,74.216907582609707,0,0,0,4665,3235.71844741004
20200810,S92000003,Male,"",20 to 24,"",3,263,149.375802255972,0,0,0,10072,5720.58205445685
20200810,S92000003,Male,"",25 to 44,"",9,1437,204.353279464842,0,11,1.56429093536065,43567,6195.58756189615
20200810,S92000003,Male,"",45 to 64,"",8,2325,320.080839341446,0,127,17.4839856328446,43168,5942.90308502861
20200810,S92000003,Male,"",65 to 74,"",3,926,334.538780848197,0,255,92.1246102767712,17483,6316.13553517173
20200810,S92000003,Male,"",75 to 84,"",1,1236,836.638823832022,0,495,335.061664884184,15538,10517.5518161019
20200810,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8142,18136.457799657
20200810,S92000003,Male,"",Total,d,31,7291,273.788651383419,0,1304,48.9672749148236,153405,5760.60184686236
20200810,S92000003,Total,d,15 to 19,"",8,274,97.1775938260308,0,0,0,11182,3965.83888380539
20200810,S92000003,Total,d,20 to 24,"",7,887,255.284122306134,0,0,0,26307,7571.31838275926
20200810,S92000003,Total,d,25 to 44,"",16,4472,314.117296680696,0,17,1.19409526913503,111111,7804.53643816834
20200810,S92000003,Total,d,45 to 64,"",17,6224,414.832667272742,0,199,13.263448069935,114176,7609.88666750202
20200810,S92000003,Total,d,65 to 74,"",6,1673,289.296213038215,0,396,68.4765692547121,35193,6085.59571156839
20200810,S92000003,Total,d,75 to 84,"",2,2593,765.443177725692,0,852,251.506975481022,33834,9987.66080801044
20200810,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,24252,19082.9903924083
20200810,S92000003,Total,d,Total,d,59,19126,350.081452601907,0,2492,45.6134570680724,376922,6899.16350923435
20200811,S92000003,Female,"",15 to 19,"",3,168,121.928207510197,0,0,0,6602,4791.48824989476
20200811,S92000003,Female,"",20 to 24,"",8,625,364.665383044518,0,0,0,16348,9538.47949121886
20200811,S92000003,Female,"",25 to 44,"",13,2990,415.002262386915,0,6,0.832780459639295,67707,9397.51109679963
20200811,S92000003,Female,"",45 to 64,"",9,3848,497.167257763393,0,72,9.30250586251672,71085,9184.28651718056
20200811,S92000003,Female,"",65 to 74,"",1,743,246.433676836893,0,141,46.7660140430712,17887,5932.65030630081
20200811,S92000003,Female,"",75 to 84,"",0,1357,710.381941536142,0,357,186.887511516877,18458,9662.66018929559
20200811,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16212,19724.0674501788
20200811,S92000003,Female,"",Total,d,34,11737,419.134113274413,0,1188,42.4240714467073,224584,8020.00644931591
20200811,S92000003,Male,"",15 to 19,"",6,113,78.3786033349055,0,0,0,4763,3303.6928113642
20200811,S92000003,Male,"",20 to 24,"",2,265,150.511739915713,0,0,0,10253,5823.38441266343
20200811,S92000003,Male,"",25 to 44,"",12,1449,206.059778667053,0,11,1.56429093536065,44239,6291.15151722
20200811,S92000003,Male,"",45 to 64,"",6,2331,320.906854410714,0,127,17.4839856328446,43707,6017.10677208455
20200811,S92000003,Male,"",65 to 74,"",2,928,335.261326811152,0,255,92.1246102767712,17678,6386.58376655985
20200811,S92000003,Male,"",75 to 84,"",0,1236,836.638823832022,0,495,335.061664884184,15682,10615.0243004319
20200811,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8205,18276.7914819682
20200811,S92000003,Male,"",Total,d,29,7320,274.877647527998,0,1304,48.9672749148236,155505,5839.46018836629
20200811,S92000003,Total,d,15 to 19,"",9,283,100.36955858674,0,0,0,11393,4040.67272430646
20200811,S92000003,Total,d,20 to 24,"",10,897,258.162184564377,0,0,0,26714,7688.45551666974
20200811,S92000003,Total,d,25 to 44,"",25,4497,315.873319135306,0,17,1.19409526913503,112622,7910.67043532499
20200811,S92000003,Total,d,45 to 64,"",15,6239,415.832424664948,0,199,13.263448069935,115493,7697.66536653772
20200811,S92000003,Total,d,65 to 74,"",3,1676,289.814974926509,0,396,68.4765692547121,35608,6157.35777278229
20200811,S92000003,Total,d,75 to 84,"",0,2593,765.443177725692,0,852,251.506975481022,34161,10084.1898936704
20200811,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,24437,19228.5599628601
20200811,S92000003,Total,d,Total,d,63,19189,351.234601797448,0,2492,45.6134570680724,381719,6986.96758369484
20200812,S92000003,Female,"",15 to 19,"",5,173,125.557023209905,0,0,0,6713,4872.04795842829
20200812,S92000003,Female,"",20 to 24,"",3,628,366.415776883132,0,0,0,16558,9661.00705992182
20200812,S92000003,Female,"",25 to 44,"",7,2997,415.973839589828,0,6,0.832780459639295,68497,9507.16052398547
20200812,S92000003,Female,"",45 to 64,"",7,3855,498.071668055583,0,72,9.30250586251672,71790,9275.37355375104
20200812,S92000003,Female,"",65 to 74,"",0,743,246.433676836893,0,141,46.7660140430712,18065,5991.68825310696
20200812,S92000003,Female,"",75 to 84,"",0,1357,710.381941536142,0,357,186.887511516877,18607,9740.66085936846
20200812,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16310,19843.2975642991
20200812,S92000003,Female,"",Total,d,24,11761,419.991165222832,0,1188,42.4240714467073,227025,8107.17577456963
20200812,S92000003,Male,"",15 to 19,"",3,116,80.4594512110535,0,0,0,4863,3373.0544072358002
20200812,S92000003,Male,"",20 to 24,"",6,271,153.919552894937,0,0,0,10445,5932.43442799859
20200812,S92000003,Male,"",25 to 44,"",9,1458,207.339653068712,0,11,1.56429093536065,44849,6377.89855999909
20200812,S92000003,Male,"",45 to 64,"",7,2338,321.870538658194,0,127,17.4839856328446,44165,6080.15925570536
20200812,S92000003,Male,"",65 to 74,"",0,928,335.261326811152,0,255,92.1246102767712,17828,6440.77471378148
20200812,S92000003,Male,"",75 to 84,"",0,1236,836.638823832022,0,495,335.061664884184,15793,10690.1593404362
20200812,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8255,18388.1674203105
20200812,S92000003,Male,"",Total,d,25,7345,275.816437307806,0,1304,48.9672749148236,157390,5910.24493776387
20200812,S92000003,Total,d,15 to 19,"",8,291,103.206860596259,0,0,0,11604,4115.50656480752
20200812,S92000003,Total,d,20 to 24,"",9,906,260.752440596795,0,0,0,27117,7804.44142567692
20200812,S92000003,Total,d,25 to 44,"",16,4513,316.997173506257,0,17,1.19409526913503,114022,8009.00769278317
20200812,S92000003,Total,d,45 to 64,"",14,6253,416.76553156434,0,199,13.263448069935,116657,7775.24654017292
20200812,S92000003,Total,d,65 to 74,"",0,1676,289.814974926509,0,396,68.4765692547121,35936,6214.07573923569
20200812,S92000003,Total,d,75 to 84,"",0,2593,765.443177725692,0,852,251.506975481022,34422,10161.23604461
20200812,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,24585,19345.0156192215
20200812,S92000003,Total,d,Total,d,49,19238,352.131495616203,0,2492,45.6134570680724,386048,7066.20540698845
20200813,S92000003,Female,"",15 to 19,"",5,178,129.185838909613,0,0,0,6813,4944.62427242245
20200813,S92000003,Female,"",20 to 24,"",2,630,367.582706108875,0,0,0,16752,9774.19919481884
20200813,S92000003,Female,"",25 to 44,"",12,3009,417.639400509106,0,6,0.832780459639295,69265,9613.7564228193
20200813,S92000003,Female,"",45 to 64,"",8,3863,499.105279818084,0,72,9.30250586251672,72399,9354.0572491715
20200813,S92000003,Female,"",65 to 74,"",0,743,246.433676836893,0,141,46.7660140430712,18227,6045.41941817772
20200813,S92000003,Female,"",75 to 84,"",2,1359,711.428930396181,0,357,186.887511516877,18749,9814.99706843119
20200813,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16421,19978.3439180475
20200813,S92000003,Female,"",Total,d,30,11791,421.062480158355,0,1188,42.4240714467073,229331,8189.52418261349
20200813,S92000003,Male,"",15 to 19,"",1,117,81.1530671697694,0,0,0,4960,3440.33515523125
20200813,S92000003,Male,"",20 to 24,"",0,271,153.919552894937,0,0,0,10602,6021.60553428828
20200813,S92000003,Male,"",25 to 44,"",12,1470,209.046152270924,0,11,1.56429093536065,45482,6467.91639291575
20200813,S92000003,Male,"",45 to 64,"",9,2347,323.109561262096,0,127,17.4839856328446,44633,6144.58843110828
20200813,S92000003,Male,"",65 to 74,"",3,931,336.345145755584,0,255,92.1246102767712,17989,6498.93966379936
20200813,S92000003,Male,"",75 to 84,"",0,1236,836.638823832022,0,495,335.061664884184,15928,10781.5397944955
20200813,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8325,18544.0937339897
20200813,S92000003,Male,"",Total,d,29,7374,276.905433452384,0,1304,48.9672749148236,159315,5982.53175080914
20200813,S92000003,Total,d,15 to 19,"",6,297,105.334837103398,0,0,0,11801,4185.37512679193
20200813,S92000003,Total,d,20 to 24,"",2,908,261.328053048444,0,0,0,27468,7905.46141094124
20200813,S92000003,Total,d,25 to 44,"",24,4537,318.682955062683,0,17,1.19409526913503,115425,8107.5556729359
20200813,S92000003,Total,d,45 to 64,"",17,6270,417.898589942174,0,199,13.263448069935,117734,7847.02912093332
20200813,S92000003,Total,d,65 to 74,"",3,1679,290.333736814802,0,396,68.4765692547121,36259,6269.92910254193
20200813,S92000003,Total,d,75 to 84,"",2,2595,766.033569686915,0,852,251.506975481022,34699,10243.0053312394
20200813,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,24766,19487.4377395013
20200813,S92000003,Total,d,Total,d,59,19297,353.211428989805,0,2492,45.6134570680724,390281,7143.68605055553
20200814,S92000003,Female,"",15 to 19,"",3,181,131.363128329438,0,0,0,6931,5030.26432293557
20200814,S92000003,Female,"",20 to 24,"",2,632,368.749635334617,0,0,0,16952,9890.89211739308
20200814,S92000003,Female,"",25 to 44,"",7,3016,418.610977712019,0,6,0.832780459639295,70063,9724.51622395132
20200814,S92000003,Female,"",45 to 64,"",6,3869,499.880488639961,0,72,9.30250586251672,73035,9436.22938429039
20200814,S92000003,Female,"",65 to 74,"",3,746,247.428698412277,0,141,46.7660140430712,18430,6112.7492114454
20200814,S92000003,Female,"",75 to 84,"",1,1360,711.9524248262,0,357,186.887511516877,18919,9903.99112153447
20200814,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16519,20097.5740321678
20200814,S92000003,Female,"",Total,d,24,11815,421.919532106773,0,1188,42.4240714467073,231834,8278.90755873395
20200814,S92000003,Male,"",15 to 19,"",2,119,82.5402990872014,0,0,0,5047,3500.67974363954
20200814,S92000003,Male,"",20 to 24,"",7,278,157.895334704031,0,0,0,10748,6104.52898344939
20200814,S92000003,Male,"",25 to 44,"",10,1480,210.468234939434,0,11,1.56429093536065,46109,6557.08097623131
20200814,S92000003,Male,"",45 to 64,"",5,2352,323.797907153153,0,127,17.4839856328446,45093,6207.91625308551
20200814,S92000003,Male,"",65 to 74,"",1,932,336.706418737062,0,255,92.1246102767712,18163,6561.80116257645
20200814,S92000003,Male,"",75 to 84,"",1,1237,837.315716084314,0,495,335.061664884184,16061,10871.5664640503
20200814,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8395,18700.0200476689
20200814,S92000003,Male,"",Total,d,26,7400,277.881774823386,0,1304,48.9672749148236,161325,6058.01044910576
20200814,S92000003,Total,d,15 to 19,"",5,302,107.108150859348,0,0,0,12006,4258.08099078586
20200814,S92000003,Total,d,20 to 24,"",9,917,263.918309080862,0,0,0,27814,8005.04236507644
20200814,S92000003,Total,d,25 to 44,"",17,4554,319.877050331818,0,17,1.19409526913503,116850,8207.64895284869
20200814,S92000003,Total,d,45 to 64,"",11,6281,418.631745363125,0,199,13.263448069935,118830,7920.07806105718
20200814,S92000003,Total,d,65 to 74,"",4,1683,291.025419332526,0,396,68.4765692547121,36636,6335.12017983745
20200814,S92000003,Total,d,75 to 84,"",2,2597,766.623961648138,0,852,251.506975481022,35002,10332.4497133647
20200814,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,24934,19619.6306467223
20200814,S92000003,Total,d,Total,d,50,19347,354.126626764044,0,2492,45.6134570680724,394794,7226.29180165834
20200815,S92000003,Female,"",15 to 19,"",1,182,132.08889146938,0,0,0,6993,5075.26163761195
20200815,S92000003,Female,"",20 to 24,"",4,636,371.083493786102,0,0,0,17082,9966.74251706634
20200815,S92000003,Female,"",25 to 44,"",4,3020,419.166164685112,0,6,0.832780459639295,70568,9794.60857930429
20200815,S92000003,Female,"",45 to 64,"",1,3870,500.009690110273,0,72,9.30250586251672,73392,9482.35430919204
20200815,S92000003,Female,"",65 to 74,"",0,746,247.428698412277,0,141,46.7660140430712,18560,6155.8668130454
20200815,S92000003,Female,"",75 to 84,"",0,1360,711.9524248262,0,357,186.887511516877,19021,9957.38755339643
20200815,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16595,20190.0382023019
20200815,S92000003,Female,"",Total,d,10,11825,422.276637085281,0,1188,42.4240714467073,233425,8335.72296081451
20200815,S92000003,Male,"",15 to 19,"",2,121,83.9275310046334,0,0,0,5097,3535.36054157534
20200815,S92000003,Male,"",20 to 24,"",1,279,158.463303533902,0,0,0,10840,6156.78211579748
20200815,S92000003,Male,"",25 to 44,"",6,1486,211.321484540539,0,11,1.56429093536065,46561,6621.35911284795
20200815,S92000003,Male,"",45 to 64,"",1,2353,323.935576331364,0,127,17.4839856328446,45408,6251.28204422209
20200815,S92000003,Male,"",65 to 74,"",0,932,336.706418737062,0,255,92.1246102767712,18291,6608.04410420558
20200815,S92000003,Male,"",75 to 84,"",0,1237,837.315716084314,0,495,335.061664884184,16154,10934.5174435133
20200815,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8439,18798.0308734101
20200815,S92000003,Male,"",Total,d,10,7410,278.257290735309,0,1304,48.9672749148236,162772,6112.34760156109
20200815,S92000003,Total,d,15 to 19,"",3,305,108.172139112918,0,0,0,12118,4297.80321891913
20200815,S92000003,Total,d,20 to 24,"",5,922,265.357340209983,0,0,0,28036,8068.93534720943
20200815,S92000003,Total,d,25 to 44,"",10,4564,320.579459313662,0,17,1.19409526913503,117808,8274.93973330936
20200815,S92000003,Total,d,45 to 64,"",2,6283,418.765046348753,0,199,13.263448069935,119502,7964.86719222802
20200815,S92000003,Total,d,65 to 74,"",0,1683,291.025419332526,0,396,68.4765692547121,36894,6379.73370223068
20200815,S92000003,Total,d,75 to 84,"",0,2597,766.623961648138,0,852,251.506975481022,35197,10390.012929584
20200815,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,25054,19714.0541518802
20200815,S92000003,Total,d,Total,d,20,19367,354.492705873739,0,2492,45.6134570680724,397833,7281.91752237659
20200816,S92000003,Female,"",15 to 19,"",1,183,132.814654609322,0,0,0,7066,5128.24234682769
20200816,S92000003,Female,"",20 to 24,"",0,636,371.083493786102,0,0,0,17207,10039.6755936752
20200816,S92000003,Female,"",25 to 44,"",7,3027,420.137741888024,0,6,0.832780459639295,71119,9871.08558484784
20200816,S92000003,Female,"",45 to 64,"",2,3872,500.268093050899,0,72,9.30250586251672,73774,9531.7092708515
20200816,S92000003,Female,"",65 to 74,"",1,747,247.760372270739,0,141,46.7660140430712,18676,6194.34098062693
20200816,S92000003,Female,"",75 to 84,"",1,1361,712.475919256219,0,357,186.887511516877,19116,10007.1195242483
20200816,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16650,20256.9530622673
20200816,S92000003,Female,"",Total,d,13,11838,422.740873557341,0,1188,42.4240714467073,235157,8397.57354309204
20200816,S92000003,Male,"",15 to 19,"",1,122,84.6211469633493,0,0,0,5147,3570.04133951114
20200816,S92000003,Male,"",20 to 24,"",5,284,161.303147683255,0,0,0,10921,6202.78759101701
20200816,S92000003,Male,"",25 to 44,"",8,1494,212.459150675347,0,11,1.56429093536065,47017,6686.20608253199
20200816,S92000003,Male,"",45 to 64,"",3,2356,324.348583865998,0,127,17.4839856328446,45675,6288.03971480453
20200816,S92000003,Male,"",65 to 74,"",0,932,336.706418737062,0,255,92.1246102767712,18429,6657.89977564948
20200816,S92000003,Male,"",75 to 84,"",0,1237,837.315716084314,0,495,335.061664884184,16244,10995.4377462196
20200816,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8492,18916.0893680529
20200816,S92000003,Male,"",Total,d,20,7430,279.008322559156,0,1304,48.9672749148236,164287,6169.2382622175
20200816,S92000003,Total,d,15 to 19,"",2,307,108.881464615297,0,0,0,12241,4341.42673731549
20200816,S92000003,Total,d,20 to 24,"",5,927,266.796371339105,0,0,0,28242,8128.22342972923
20200816,S92000003,Total,d,25 to 44,"",15,4579,321.633072786428,0,17,1.19409526913503,118815,8345.67231778106
20200816,S92000003,Total,d,45 to 64,"",5,6288,419.098298812821,0,199,13.263448069935,120152,8008.19001255695
20200816,S92000003,Total,d,65 to 74,"",1,1684,291.198339961957,0,396,68.4765692547121,37148,6423.65554210617
20200816,S92000003,Total,d,75 to 84,"",1,2598,766.91915762875,0,852,251.506975481022,35382,10444.6241859971
20200816,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,25162,19799.0353065223
20200816,S92000003,Total,d,Total,d,33,19400,355.096736404737,0,2492,45.6134570680724,401081,7341.36876979115
20200817,S92000003,Female,"",15 to 19,"",4,187,135.717707169088,0,0,0,7218,5238.55834409882
20200817,S92000003,Female,"",20 to 24,"",7,643,375.1677460762,0,0,0,17515,10219.3826944396
20200817,S92000003,Female,"",25 to 44,"",12,3039,421.803302807303,0,6,0.832780459639295,72425,10052.3541315627
20200817,S92000003,Female,"",45 to 64,"",8,3880,501.301704813401,0,72,9.30250586251672,74565,9633.90763386887
20200817,S92000003,Female,"",65 to 74,"",4,751,249.087067704585,0,141,46.7660140430712,18888,6264.65583862077
20200817,S92000003,Female,"",75 to 84,"",0,1361,712.475919256219,0,357,186.887511516877,19289,10097.6840606416
20200817,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16742,20368.8833734823
20200817,S92000003,Female,"",Total,d,37,11875,424.062161977819,0,1188,42.4240714467073,238970,8533.737671397
20200817,S92000003,Male,"",15 to 19,"",1,123,85.3147629220653,0,0,0,5279,3661.59864606165
20200817,S92000003,Male,"",20 to 24,"",8,292,165.84689832222,0,0,0,11143,6328.87667124828
20200817,S92000003,Male,"",25 to 44,"",17,1511,214.876691211814,0,11,1.56429093536065,48030,6830.26305685202
20200817,S92000003,Male,"",45 to 64,"",7,2363,325.312268113478,0,127,17.4839856328446,46325,6377.52468064192
20200817,S92000003,Male,"",65 to 74,"",3,935,337.790237681494,0,255,92.1246102767712,18648,6737.01855859306
20200817,S92000003,Male,"",75 to 84,"",0,1237,837.315716084314,0,495,335.061664884184,16407,11105.771183343
20200817,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8542,19027.4653063952
20200817,S92000003,Male,"",Total,d,38,7468,280.435283024465,0,1304,48.9672749148236,167633,6294.88588634711
20200817,S92000003,Total,d,15 to 19,"",5,312,110.654778371247,0,0,0,12525,4442.15095865342
20200817,S92000003,Total,d,20 to 24,"",15,942,271.113464726469,0,0,0,28772,8280.7607294161
20200817,S92000003,Total,d,25 to 44,"",29,4608,323.670058833776,0,17,1.19409526913503,121134,8508.56096067072
20200817,S92000003,Total,d,45 to 64,"",15,6303,420.098056205028,0,199,13.263448069935,121593,8104.23337270156
20200817,S92000003,Total,d,65 to 74,"",7,1691,292.408784367975,0,396,68.4765692547121,37579,6498.18433339097
20200817,S92000003,Total,d,75 to 84,"",0,2598,766.91915762875,0,852,251.506975481022,35718,10543.8100354826
20200817,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,25304,19910.7697876258
20200817,S92000003,Total,d,Total,d,75,19475,356.469533066096,0,2492,45.6134570680724,408240,7472.40678710669
20200818,S92000003,Female,"",15 to 19,"",4,191,138.620759728855,0,0,0,7365,5345.24552567024
20200818,S92000003,Female,"",20 to 24,"",3,646,376.918139914814,0,0,0,17823,10399.0897952039
20200818,S92000003,Female,"",25 to 44,"",17,3056,424.162847442948,0,6,0.832780459639295,73845,10249.4455070106
20200818,S92000003,Female,"",45 to 64,"",10,3890,502.593719516528,0,72,9.30250586251672,75441,9747.08812186283
20200818,S92000003,Female,"",65 to 74,"",1,752,249.418741563046,0,141,46.7660140430712,19113,6339.2824567746
20200818,S92000003,Female,"",75 to 84,"",1,1362,712.999413686238,0,357,186.887511516877,19494,10205.0004187955
20200818,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,16919,20584.2275591892
20200818,S92000003,Female,"",Total,d,40,11915,425.490581891849,0,1188,42.4240714467073,243167,8683.61463087665
20200818,S92000003,Male,"",15 to 19,"",5,128,88.7828427156452,0,0,0,5413,3754.54318452959
20200818,S92000003,Male,"",20 to 24,"",7,299,169.822680131314,0,0,0,11355,6449.28606318085
20200818,S92000003,Male,"",25 to 44,"",12,1523,216.583190414025,0,11,1.56429093536065,49090,6981.00381971405
20200818,S92000003,Male,"",45 to 64,"",8,2371,326.413621539169,0,127,17.4839856328446,46978,6467.42265401395
20200818,S92000003,Male,"",65 to 74,"",2,937,338.51278364445,0,255,92.1246102767712,18884,6822.27898222176
20200818,S92000003,Male,"",75 to 84,"",0,1237,837.315716084314,0,495,335.061664884184,16576,11220.1659739803
20200818,S92000003,Male,"",85plus,"",0,905,2015.90448399528,0,416,926.647807007774,8626,19214.5768828102
20200818,S92000003,Male,"",Total,d,38,7506,281.862243489775,0,1304,48.9672749148236,171050,6423.19967345136
20200818,S92000003,Total,d,15 to 19,"",9,321,113.846743131956,0,0,0,12806,4541.81119173778
20200818,S92000003,Total,d,20 to 24,"",10,952,273.991526984712,0,0,0,29293,8430.70777307055
20200818,S92000003,Total,d,25 to 44,"",29,4637,325.707044881124,0,17,1.19409526913503,123614,8682.75838816806
20200818,S92000003,Total,d,45 to 64,"",18,6321,421.297765075675,0,199,13.263448069935,123122,8206.14197621377
20200818,S92000003,Total,d,65 to 74,"",3,1694,292.927546256268,0,396,68.4765692547121,38041,6578.07366418814
20200818,S92000003,Total,d,75 to 84,"",1,2599,767.214353609361,0,852,251.506975481022,36092,10654.2133322313
20200818,S92000003,Total,d,85plus,"",0,2814,2214.23119595238,0,1028,808.894694185873,25565,20116.1409113442
20200818,S92000003,Total,d,Total,d,78,19553,357.897241593908,0,2492,45.6134570680724,415856,7611.80971207878
20200819,S92000003,Female,"",15 to 19,"",2,193,140.072286008738,0,0,0,7512,5451.93270724166
20200819,S92000003,Female,"",20 to 24,"",6,652,380.418927592042,0,0,0,18147,10588.1323297742
20200819,S92000003,Female,"",25 to 44,"",16,3072,426.383595335319,0,6,0.832780459639295,75306,10452.2275489328
20200819,S92000003,Female,"",45 to 64,"",14,3904,504.402540100906,0,72,9.30250586251672,76289,9856.65096868802
20200819,S92000003,Female,"",65 to 74,"",0,752,249.418741563046,0,141,46.7660140430712,19339,6414.2407487869
20200819,S92000003,Female,"",75 to 84,"",0,1362,712.999413686238,0,357,186.887511516877,19640,10281.4306055784
20200819,S92000003,Female,"",85plus,"",0,1909,2322.55395770981,0,612,744.579896342799,17029,20718.0572791201
20200819,S92000003,Female,"",Total,d,41,11956,426.954712303731,0,1188,42.4240714467073,247278,8830.42048754114
20200819,S92000003,Male,"",15 to 19,"",2,130,90.1700746330771,0,0,0,5564,3859.2791942957
20200819,S92000003,Male,"",20 to 24,"",7,306,173.798461940409,0,0,0,11596,6586.16655117967
20200819,S92000003,Male,"",25 to 44,"",22,1545,219.711772284746,0,11,1.56429093536065,50181,7136.15303884845
